MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.4835,43.0,4.253731343283582,1.0582089552238807,1510.0,2.253731343283582,34.16,-118.36,2.743
3.7557,16.0,6.282110091743119,1.1009174311926606,1259.0,2.8876146788990824,41.8,-124.17,1.094
3.3942,4.0,5.412186379928316,1.2783751493428912,1804.0,2.15531660692951,36.81,-119.86,0.721
6.4956,33.0,6.297587131367292,1.0911528150134049,954.0,2.557640750670241,33.81,-118.38,4.836
3.8984,30.0,4.390702274975272,1.0929772502472799,1749.0,1.7299703264094954,33.77,-118.16,3.063
2.725,32.0,5.992395437262357,1.1330798479087452,3490.0,6.634980988593156,34.15,-119.22,4.5
2.9828,30.0,6.06401766004415,1.1368653421633554,1368.0,3.019867549668874,36.54,-119.12,0.852
4.2214,14.0,5.933689839572192,1.0064171122994652,2815.0,3.0106951871657754,35.4,-118.94,1.046
5.0784,37.0,6.096551724137931,1.0827586206896551,802.0,2.7655172413793103,33.86,-118.36,2.959
2.7816,21.0,3.50453720508167,1.0762250453720508,2773.0,2.516333938294011,34.09,-118.13,1.882
1.2634,28.0,3.272727272727273,0.9795454545454545,2178.0,4.95,36.34,-119.29,0.506
8.4839,9.0,7.912244897959184,1.0,1815.0,3.704081632653061,34.14,-117.65,4.067
2.1187,37.0,4.668269230769231,1.1923076923076923,647.0,3.110576923076923,37.72,-122.4,2.393
3.9032,3.0,5.863329583802025,1.1929133858267718,4432.0,2.4926884139482564,36.85,-119.74,1.408
2.5875,44.0,4.66546762589928,1.10431654676259,776.0,2.79136690647482,35.05,-118.16,0.689
2.3895,17.0,5.173202614379085,1.0816993464052287,730.0,2.3856209150326797,39.72,-121.41,0.875
5.6846,32.0,6.654109589041096,0.9828767123287672,1081.0,3.702054794520548,32.8,-116.91,2.088
1.615,42.0,4.824,1.216,1167.0,4.668,33.96,-118.28,1.013
2.0564,38.0,4.904,1.0528,1441.0,2.3056,36.77,-119.77,0.647
3.9722,21.0,17.25,3.1944444444444446,309.0,2.1458333333333335,39.14,-120.16,1.278
2.5313,46.0,4.816115702479339,1.0495867768595042,1210.0,2.5,37.62,-121.03,0.777
3.25,36.0,4.211136890951276,0.988399071925754,1280.0,2.9698375870069604,37.68,-122.07,2.181
7.457,30.0,6.759595959595959,0.9838383838383838,1296.0,2.618181818181818,34.16,-118.63,3.927
4.1949,29.0,5.30126582278481,1.0329113924050632,2783.0,3.5227848101265824,34.22,-119.17,1.971
6.4667,16.0,6.998463901689708,0.9815668202764977,2066.0,3.17357910906298,34.09,-117.85,2.639
3.8571,37.0,4.411700975081256,0.980498374864572,1468.0,1.590465872156013,34.03,-118.51,5.00001
3.7932,37.0,5.5013774104683195,0.9944903581267218,1037.0,2.8567493112947657,34.2,-118.15,2.103
5.5248,15.0,5.5590778097982705,0.9942363112391931,1683.0,4.85014409221902,37.3,-121.81,2.356
2.8846,49.0,3.857142857142857,1.0514285714285714,707.0,2.02,37.87,-122.27,2.113
2.4206,19.0,3.7196132596685083,1.089779005524862,1765.0,2.4378453038674035,37.7,-122.11,1.375
3.0365,19.0,6.07667731629393,1.0702875399361023,1102.0,3.5207667731629395,32.59,-117.02,0.981
1.9907,17.0,4.341653666146646,1.0577223088923557,2566.0,4.003120124804992,35.2,-118.85,0.512
5.5277,30.0,5.781902552204176,0.9419953596287703,1250.0,2.9002320185614847,32.84,-117.19,1.971
6.0878,26.0,5.647058823529412,0.9019607843137255,1105.0,3.0952380952380953,37.47,-121.92,2.469
5.7765,36.0,5.791443850267379,1.0,522.0,2.7914438502673797,33.82,-118.36,3.395
4.712,19.0,4.246376811594203,0.991304347826087,646.0,1.872463768115942,37.39,-122.07,2.893
4.3187,32.0,4.1708542713567835,0.9195979899497487,928.0,2.3316582914572863,33.91,-118.35,2.697
2.6991,50.0,4.809338521400778,1.0972762645914398,1079.0,4.198443579766537,34.4,-119.05,1.813
3.7655,26.0,4.3524945770065075,1.0683297180043383,2442.0,2.648590021691974,33.82,-117.97,1.977
5.033,36.0,5.332432432432433,0.9513513513513514,1169.0,3.1594594594594594,37.57,-122.3,2.709
5.3292,52.0,5.029900332225914,1.043189368770764,724.0,2.4053156146179404,37.74,-122.43,3.009
7.1463,31.0,6.534632034632034,1.0151515151515151,1349.0,2.91991341991342,34.24,-118.24,3.941
4.625,7.0,6.68348623853211,1.1116207951070336,1932.0,2.9541284403669725,35.16,-118.51,1.368
4.2254,15.0,5.504065040650406,1.0878048780487806,1571.0,2.5544715447154474,36.98,-122.06,3.209
11.1557,24.0,7.921875,1.0885416666666667,539.0,2.8072916666666665,37.24,-122.04,5.00001
3.1905,36.0,4.884858044164038,1.0520504731861198,1484.0,2.3406940063091484,34.14,-117.86,2.353
6.0577,25.0,6.12004530011325,1.0260475651189127,2338.0,2.6477916194790487,37.34,-122.03,4.518
4.25,44.0,3.8004926108374386,1.1403940886699508,652.0,1.6059113300492611,33.76,-118.13,4.393
4.2813,45.0,4.209606986899563,0.9890829694323144,1323.0,2.888646288209607,33.89,-118.32,2.101
3.6512,18.0,4.3730407523510975,1.072884012539185,3842.0,3.010971786833856,34.04,-118.09,1.685
3.4659,31.0,5.144288577154309,1.0160320641282565,1198.0,2.400801603206413,32.78,-117.02,1.63
1.8103,26.0,4.0602409638554215,1.0705679862306368,2067.0,3.557659208261618,32.74,-117.08,1.247
3.6161,9.0,5.490079365079365,1.1964285714285714,2283.0,2.2648809523809526,33.8,-116.45,0.991
3.055,33.0,3.775413711583924,0.9598108747044918,1888.0,4.463356973995272,33.87,-117.92,1.578
3.1985,20.0,3.5230296827021492,1.5619242579324462,1427.0,1.4605936540429887,33.63,-117.91,1.063
5.3683,26.0,5.875586854460094,1.0539906103286385,1218.0,2.859154929577465,34.01,-118.41,5.00001
2.1437,17.0,3.7344508160564622,1.1592412880458756,7014.0,3.093956771063079,33.13,-117.08,1.137
5.6494,34.0,6.131645569620253,0.9367088607594937,1010.0,2.5569620253164556,37.28,-121.93,3.762
4.1417,52.0,4.864406779661017,1.0783898305084745,1039.0,2.2012711864406778,37.77,-122.45,5.0
3.145,37.0,5.3478260869565215,1.034324942791762,948.0,2.1693363844393594,33.98,-117.39,1.691
7.266,52.0,7.436619718309859,1.0309859154929577,973.0,2.740845070422535,37.89,-122.27,3.711
3.0104,15.0,3.855218855218855,1.1144781144781144,1034.0,1.7407407407407407,32.87,-117.23,2.042
3.6681,34.0,5.326760563380281,0.9098591549295775,966.0,2.72112676056338,36.79,-119.71,0.82
3.1702,25.0,4.316570486397362,1.0882110469909316,2529.0,2.084913437757626,37.34,-121.95,2.561
3.1964,29.0,3.977900552486188,0.9613259668508287,1045.0,5.773480662983426,33.74,-117.88,1.519
4.4453,42.0,5.336,1.072,942.0,2.512,37.34,-121.96,2.554
5.0445,37.0,6.27319587628866,1.0257731958762886,552.0,2.845360824742268,37.96,-122.07,1.962
3.1131,25.0,4.751798561151079,1.0611510791366907,396.0,1.4244604316546763,33.6,-117.7,0.771
2.5388,23.0,3.721448467966574,1.1030640668523677,1255.0,3.4958217270194987,34.14,-118.26,2.05
3.609,50.0,4.787878787878788,0.977961432506887,837.0,2.3057851239669422,38.01,-122.12,1.357
1.5481,52.0,5.02,1.0,311.0,3.11,39.73,-121.84,2.0
4.7222,36.0,5.712,1.072,825.0,3.3,33.84,-118.3,2.396
2.6964,47.0,3.493377483443709,0.9867549668874173,1303.0,4.314569536423841,34.02,-118.16,1.388
3.1204,32.0,4.596287703016241,1.0951276102088168,1371.0,3.1809744779582365,33.91,-118.14,2.042
3.0068,23.0,5.230635335073977,0.9712793733681462,2710.0,2.3585726718885986,39.76,-121.82,1.073
4.0652,52.0,5.365566037735849,0.9716981132075472,1166.0,2.75,37.78,-122.47,4.213
4.7273,23.0,5.506306306306306,1.0018018018018018,1508.0,2.717117117117117,33.73,-117.81,2.342
3.0179,49.0,5.052631578947368,1.0789473684210527,83.0,2.1842105263157894,34.18,-118.32,1.188
2.9286,51.0,5.353233830845771,1.0248756218905473,495.0,2.462686567164179,36.98,-122.04,2.583
1.8625,40.0,2.4220532319391634,1.038022813688213,1150.0,4.3726235741444865,34.06,-118.26,1.313
6.6455,16.0,7.1695652173913045,0.991304347826087,769.0,3.3434782608695652,37.31,-121.77,3.026
5.0631,15.0,4.310344827586207,0.9741379310344828,261.0,2.25,33.69,-117.77,1.54
1.0685,46.0,3.6322314049586777,1.0557851239669422,1094.0,2.260330578512397,38.61,-121.45,0.7
6.1181,18.0,6.7416201117318435,1.0027932960893855,2471.0,3.451117318435754,33.7,-117.94,2.845
6.9343,2.0,8.091954022988507,1.1685823754789273,703.0,2.6934865900383143,33.56,-117.7,2.985
1.9125,36.0,3.332720588235294,1.0294117647058822,1501.0,2.7591911764705883,34.14,-118.24,2.38
3.75,18.0,5.7538644470868014,1.0915576694411415,2755.0,3.2758620689655173,38.5,-122.79,2.483
2.9576,16.0,3.6133567662565906,1.10896309314587,847.0,1.4885764499121266,32.77,-117.15,0.922
1.6187,38.0,3.301994301994302,1.047008547008547,1407.0,2.0042735042735043,34.01,-118.34,2.667
2.7361,14.0,4.206611570247934,0.9834710743801653,1224.0,3.371900826446281,32.57,-117.07,0.936
1.8839,25.0,5.232294617563739,1.0509915014164306,1460.0,4.135977337110481,36.31,-119.61,0.463
2.875,15.0,5.891891891891892,1.1243243243243244,960.0,2.5945945945945947,35.16,-117.99,0.878
1.6073,14.0,4.321951219512195,1.0808362369337978,5561.0,3.8752613240418117,36.74,-119.73,0.647
7.4542,16.0,6.483333333333333,1.0666666666666667,512.0,1.7066666666666668,37.42,-122.23,5.00001
3.7375,29.0,4.166666666666667,1.1225490196078431,563.0,2.7598039215686274,33.88,-118.3,2.477
3.0,31.0,5.2772277227722775,1.0495049504950495,794.0,2.6204620462046204,39.76,-121.65,0.967
4.4375,52.0,4.57286432160804,1.0552763819095476,1525.0,1.9158291457286432,37.79,-122.44,5.00001
2.85,38.0,5.0893470790378,1.0893470790378006,1080.0,3.711340206185567,32.68,-117.06,1.258
4.7279,30.0,6.255376344086022,1.1263440860215055,1114.0,2.9946236559139785,37.24,-121.91,2.72
3.2633,21.0,5.265270506108203,1.0514834205933683,3795.0,3.31151832460733,32.61,-117.05,1.297
8.2269,43.0,7.3090909090909095,1.0636363636363637,267.0,2.4272727272727272,34.15,-118.47,5.00001
6.6756,52.0,7.403800475059382,1.1116389548693586,1114.0,2.646080760095012,37.44,-122.14,5.00001
4.2212,27.0,4.662162162162162,1.0315315315315314,782.0,3.5225225225225225,34.18,-119.2,1.854
6.0948,52.0,7.795454545454546,1.077922077922078,810.0,2.6298701298701297,34.14,-118.11,3.587
6.2319,10.0,6.415520628683693,1.0176817288801572,2975.0,2.9223968565815324,34.01,-118.03,4.037
6.9405,17.0,7.166666666666667,1.0096153846153846,992.0,3.1794871794871793,36.88,-119.71,1.652
4.1397,52.0,5.474777448071217,0.9970326409495549,1015.0,3.0118694362017804,37.76,-122.48,3.313
3.8103,5.0,5.594215600350569,1.0569675723049956,2965.0,2.5985977212971076,40.6,-122.33,1.111
6.3566,16.0,5.561643835616438,0.8794520547945206,1343.0,3.6794520547945204,37.27,-121.82,2.791
3.1711,35.0,6.147388059701493,1.044776119402985,1454.0,2.712686567164179,38.59,-121.31,1.019
4.4886,34.0,5.945578231292517,1.0,800.0,2.7210884353741496,32.81,-117.14,1.791
3.2917,10.0,34.57142857142857,7.022321428571429,483.0,2.15625,37.63,-118.99,2.318
3.6583,37.0,3.625,0.9679054054054054,2009.0,3.393581081081081,33.96,-118.36,1.773
7.9068,17.0,7.66219723183391,1.0250865051903115,7665.0,3.315311418685121,34.15,-117.71,3.491
3.5426,26.0,5.301321585903084,1.096035242290749,2673.0,2.3550660792951543,33.66,-117.88,2.954
3.73,11.0,3.151012891344383,0.9079189686924494,1094.0,2.014732965009208,37.32,-121.96,2.277
3.4231,6.0,4.711428571428572,1.0542857142857143,732.0,2.0914285714285716,38.0,-121.35,1.238
2.1406,19.0,2.847741935483871,1.0451612903225806,1304.0,1.6825806451612904,37.45,-122.16,4.025
1.4583,32.0,4.681159420289855,1.107246376811594,1307.0,3.7884057971014493,32.98,-115.52,0.586
4.6389,17.0,5.6683168316831685,1.0346534653465347,499.0,2.4702970297029703,33.94,-118.17,1.655
3.2125,19.0,5.2075471698113205,1.2169811320754718,314.0,2.9622641509433962,34.68,-118.27,1.854
3.9792,16.0,5.838074398249453,0.9934354485776805,1536.0,3.361050328227571,36.81,-119.68,0.889
5.901,18.0,6.466520307354555,1.0098792535675083,2882.0,3.163556531284303,34.33,-118.43,2.356
4.4286,35.0,5.061855670103093,1.0103092783505154,274.0,2.8247422680412373,37.67,-122.45,2.386
3.5673,11.0,5.932584269662922,1.1348314606741574,1257.0,2.8247191011235957,39.29,-121.32,1.12
1.9937,40.0,4.076015727391874,1.001310615989515,1557.0,2.040629095674967,34.08,-118.36,3.671
3.0134,29.0,4.669879518072289,1.0457831325301206,1306.0,3.146987951807229,36.13,-120.36,0.555
1.3708,8.0,3.8895705521472395,1.030674846625767,1237.0,3.794478527607362,39.53,-122.23,1.25
2.1667,36.0,6.573099415204679,1.0760233918128654,504.0,2.9473684210526314,39.18,-121.43,0.938
3.3679,52.0,4.613412228796844,1.0808678500986193,1090.0,2.1499013806706113,37.77,-122.45,3.5
2.2827,48.0,5.049586776859504,1.0909090909090908,947.0,2.608815426997245,35.36,-119.02,0.7
2.4359,48.0,2.7782340862423,1.002053388090349,1945.0,3.9938398357289526,34.04,-118.29,1.237
2.5444,30.0,4.847953216374269,1.016374269005848,3668.0,4.2900584795321635,37.79,-122.28,2.75
4.5743,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42,3.822
2.4201,46.0,4.8913813459268,1.0566706021251475,2240.0,2.644628099173554,38.1,-122.23,0.928
2.7708,34.0,4.345549738219895,1.0785340314136125,1678.0,4.392670157068062,34.09,-118.21,1.482
4.2955,23.0,4.502032520325203,0.9654471544715447,1278.0,2.597560975609756,37.53,-121.96,2.188
3.9699,24.0,4.033123028391167,1.0701892744479495,3169.0,2.4992113564668768,37.54,-122.28,2.932
2.5673,48.0,3.6839622641509435,1.0353773584905661,1469.0,3.464622641509434,37.35,-121.89,1.775
3.4073,52.0,5.302521008403361,1.1743697478991597,1430.0,3.004201680672269,37.75,-122.41,2.547
3.5595,6.0,4.933926302414231,1.0165184243964422,2319.0,2.946632782719187,37.81,-121.24,1.61
7.1148,28.0,6.829971181556196,1.0144092219020173,832.0,2.397694524495677,33.63,-117.9,5.00001
2.1333,31.0,3.9306569343065694,1.094890510948905,1198.0,4.372262773722627,34.07,-118.21,1.602
9.459,47.0,8.198581560283689,1.177304964539007,1044.0,3.702127659574468,37.46,-122.17,5.00001
2.9375,17.0,5.021396396396397,1.063063063063063,1812.0,2.0405405405405403,38.16,-122.25,1.067
2.067,31.0,4.413566739606127,1.0109409190371992,1462.0,3.199124726477024,34.06,-117.96,1.673
5.0839,36.0,6.221719457013575,1.0950226244343892,670.0,3.0316742081447963,33.89,-118.02,1.982
2.7268,30.0,4.1969072164948455,1.1,2144.0,2.2103092783505156,33.85,-118.15,2.181
5.2305,34.0,6.092006033182503,1.0467571644042233,2269.0,3.4223227752639516,33.92,-118.01,2.051
1.9063,52.0,3.603399433427762,0.9121813031161473,984.0,2.7875354107648724,34.09,-118.29,2.616
3.4107,13.0,5.15625,1.125,822.0,12.84375,32.75,-115.5,1.425
2.6397,23.0,4.098550724637681,1.0579710144927537,889.0,2.5768115942028986,34.39,-119.52,2.5
3.1146,36.0,4.091047040971168,1.0819423368740515,905.0,1.3732928679817906,34.15,-118.39,3.735
4.037,35.0,4.537549407114624,1.0197628458498025,975.0,3.8537549407114624,34.08,-118.04,1.733
5.9285,17.0,6.513064133016627,1.0475059382422802,986.0,2.342042755344418,37.45,-122.26,4.96
7.3195,37.0,7.506769825918762,1.0831721470019342,1315.0,2.5435203094777563,37.89,-122.2,3.675
4.3523,5.0,6.425531914893617,1.0212765957446808,376.0,2.6666666666666665,39.25,-121.2,1.882
1.4079,30.0,4.47119341563786,1.1522633744855968,1509.0,3.1049382716049383,34.11,-117.25,0.677
2.1715,36.0,3.996383363471971,1.1464737793851718,2341.0,4.233273056057866,33.93,-118.2,1.311
2.2542,43.0,4.554621848739496,1.0532212885154062,1284.0,3.596638655462185,37.79,-122.24,1.122
4.2589,20.0,5.06140350877193,1.0109649122807018,2223.0,4.875,37.29,-121.83,1.91
1.5781,31.0,4.569739952718676,1.1300236406619386,1522.0,3.5981087470449173,34.02,-118.3,1.193
3.5039,46.0,3.75,0.9920634920634921,910.0,3.611111111111111,34.08,-118.26,1.875
2.2278,15.0,4.618581907090465,0.8997555012224939,754.0,1.843520782396088,33.13,-117.21,1.328
3.5865,52.0,3.731034482758621,1.0827586206896551,240.0,1.6551724137931034,36.62,-121.91,2.9
4.6458,24.0,6.24294670846395,1.0579937304075235,1568.0,2.457680250783699,33.82,-118.06,2.134
3.4107,45.0,6.090047393364929,1.127962085308057,840.0,3.981042654028436,33.9,-118.23,1.125
2.345,38.0,2.3833333333333333,0.94,1174.0,3.9133333333333336,34.06,-118.26,2.25
4.4085,8.0,5.745810055865922,0.9916201117318436,2268.0,3.1675977653631286,38.85,-121.19,1.394
3.4514,38.0,3.8215767634854774,0.991701244813278,1023.0,4.244813278008299,34.25,-118.43,1.519
5.7876,33.0,6.117647058823529,0.9963235294117647,759.0,2.7904411764705883,37.27,-122.0,4.158
0.9241,17.0,2.8177676537585423,1.0523917995444192,762.0,1.7357630979498861,37.81,-122.28,1.775
4.25,27.0,4.775665399239544,1.0,3033.0,5.766159695817491,37.34,-121.84,1.629
4.75,35.0,5.626984126984127,1.1031746031746033,1247.0,3.298941798941799,33.86,-117.94,1.856
7.0102,23.0,6.242382271468144,1.0401662049861495,2167.0,3.0013850415512464,37.33,-122.06,5.00001
7.143,22.0,7.127717391304348,0.970108695652174,838.0,2.277173913043478,38.56,-121.4,3.278
2.6442,34.0,3.1272727272727274,0.6909090909090909,149.0,2.709090909090909,38.61,-121.44,0.55
1.7969,48.0,5.737313432835821,1.2208955223880598,1026.0,3.062686567164179,37.84,-122.27,1.104
1.5625,36.0,4.157534246575342,1.0616438356164384,483.0,3.308219178082192,36.74,-119.81,0.475
2.9085,21.0,3.9629225736095965,1.1025081788440567,1985.0,2.1646673936750274,36.6,-121.86,1.563
3.0904,36.0,5.193661971830986,0.9507042253521126,1149.0,4.045774647887324,34.05,-117.96,1.586
6.7962,4.0,6.205936920222634,1.0241187384044528,1525.0,2.829313543599258,33.67,-117.8,3.291
3.911,4.0,4.508455467869222,1.2164599774520857,1591.0,1.7936865839909808,37.99,-122.33,1.125
5.6428,43.0,4.980582524271845,0.9514563106796117,266.0,2.5825242718446604,34.01,-118.46,3.431
4.2009,6.0,5.723880597014926,1.0242537313432836,985.0,1.837686567164179,33.63,-117.63,2.38
3.0153,45.0,3.6077441077441077,1.1734006734006734,1004.0,1.6902356902356903,33.77,-118.17,2.2
3.6667,32.0,7.016666666666667,0.9888888888888889,508.0,2.8222222222222224,33.9,-117.4,3.141
3.7277,33.0,4.765840220385675,1.0633608815426998,994.0,2.7382920110192837,34.03,-118.41,5.00001
3.2448,52.0,5.487804878048781,0.9796747967479674,752.0,3.0569105691056913,37.73,-122.45,2.662
1.3444,32.0,3.5286458333333335,0.9453125,1427.0,3.7161458333333335,36.3,-119.2,0.456
2.5809,27.0,4.898601398601398,1.027972027972028,1306.0,4.566433566433567,34.96,-120.57,0.832
2.2625,48.0,4.427038626609442,1.03862660944206,1054.0,2.2618025751072963,37.85,-122.28,1.329
4.6607,33.0,5.996621621621622,1.0439189189189189,1071.0,3.6182432432432434,34.36,-118.93,1.879
6.0074,16.0,6.862704918032787,1.1147540983606556,2003.0,4.104508196721311,37.58,-122.08,2.365
4.525,36.0,4.590909090909091,0.875,237.0,2.6931818181818183,37.98,-122.0,1.613
5.0553,2.0,6.22189349112426,1.150887573964497,923.0,2.730769230769231,34.87,-118.19,1.111
5.1242,52.0,5.570909090909091,1.0618181818181818,631.0,2.2945454545454544,34.17,-118.25,3.729
4.1667,46.0,2.7142857142857144,0.5714285714285714,66.0,4.714285714285714,33.81,-117.99,1.625
2.1406,41.0,3.67027027027027,0.9945945945945946,788.0,4.2594594594594595,33.95,-118.2,1.653
3.5893,48.0,5.625954198473282,1.2671755725190839,462.0,3.5267175572519083,34.13,-118.23,2.125
3.8625,30.0,4.786026200873362,1.0087336244541485,741.0,3.2358078602620086,34.21,-119.18,2.347
2.5268,19.0,4.48488241881299,1.0884658454647256,1896.0,2.1231802911534157,37.94,-122.06,2.357
4.0185,22.0,4.910979228486647,1.0207715133531157,1807.0,2.6810089020771515,33.83,-117.97,2.009
4.8233,8.0,6.061361457334612,0.959731543624161,2969.0,2.8465963566634707,38.37,-122.69,2.14
2.7727,52.0,4.867158671586716,1.088560885608856,898.0,3.3136531365313653,34.0,-118.29,1.286
5.5261,10.0,7.037225042301184,1.0287648054145515,2089.0,3.5346869712351947,35.42,-119.08,1.32
2.1135,46.0,5.622920517560074,1.1035120147874307,1206.0,2.229205175600739,40.79,-124.16,0.906
2.8889,30.0,3.639581657280772,1.0555108608205954,1910.0,1.5366049879324215,34.08,-118.38,3.353
3.1731,47.0,3.958904109589041,1.0342465753424657,1272.0,2.904109589041096,34.03,-118.32,1.215
2.5966,32.0,3.6710526315789473,0.9917763157894737,2361.0,3.883223684210526,33.96,-118.22,1.709
6.3267,36.0,5.246628131021194,1.0539499036608864,1090.0,2.1001926782273603,33.96,-118.45,5.00001
5.0234,37.0,5.774941995359629,1.0533642691415313,1215.0,2.8190255220417635,34.25,-118.27,2.576
3.8472,33.0,5.033690658499235,0.9938744257274119,1783.0,2.7304747320061256,34.05,-118.15,2.933
5.0942,35.0,5.0,1.015075376884422,615.0,3.090452261306533,37.37,-121.98,2.175
3.4609,35.0,5.234567901234568,1.017283950617284,1375.0,3.3950617283950617,34.1,-118.01,1.663
6.276,17.0,6.433333333333334,0.9755555555555555,1588.0,3.528888888888889,33.67,-117.82,2.907
3.1281,19.0,5.428,1.024,1823.0,3.646,35.36,-118.94,0.762
4.25,18.0,6.222360248447205,1.0260869565217392,2497.0,3.101863354037267,37.32,-120.61,1.463
4.0673,35.0,5.386885245901639,0.9770491803278688,831.0,2.724590163934426,38.68,-121.38,0.842
11.0911,20.0,8.259803921568627,1.0612745098039216,1020.0,2.5,33.03,-117.21,5.00001
4.375,38.0,4.8977272727272725,1.0113636363636365,484.0,2.75,33.99,-118.06,1.862
5.4829,15.0,6.075165806927045,1.0383198231392778,4453.0,3.281503316138541,34.43,-118.49,1.996
3.436,37.0,5.516826923076923,1.0300480769230769,2920.0,3.5096153846153846,38.08,-122.22,0.948
5.742,25.0,5.886075949367089,1.0746835443037974,2503.0,3.168354430379747,33.76,-118.03,2.219
4.8456,35.0,5.968036529680365,1.1232876712328768,672.0,3.0684931506849313,33.92,-118.31,1.464
2.5662,31.0,3.973579920739762,1.0092470277410832,2088.0,2.7582562747688244,32.67,-117.08,1.182
2.2643,52.0,2.2651757188498403,1.0511182108626198,388.0,1.2396166134185302,33.97,-118.5,3.5
4.1705,17.0,4.6669902912621355,1.0305825242718447,4684.0,2.2737864077669903,38.09,-122.56,2.098
1.6458,43.0,4.033333333333333,1.0375,664.0,2.7666666666666666,37.88,-121.27,0.836
4.6327,34.0,5.552816901408451,0.9577464788732394,880.0,3.0985915492957745,33.93,-117.44,1.16
2.6339,13.0,4.1058020477815695,0.9965870307167235,1035.0,3.532423208191126,33.21,-117.25,1.17
3.6607,38.0,4.766467065868263,0.9520958083832335,679.0,4.065868263473054,33.9,-118.22,1.104
4.8611,35.0,7.15748031496063,1.4488188976377954,682.0,2.6850393700787403,37.09,-122.02,2.4
6.1444,34.0,6.529268292682927,1.002439024390244,933.0,2.2756097560975608,37.95,-122.56,5.00001
1.8167,35.0,3.9172413793103447,1.0344827586206897,622.0,4.289655172413793,37.62,-121.01,0.795
2.9112,7.0,5.4604810996563575,1.0687285223367697,4052.0,3.4810996563573884,34.11,-117.45,1.217
4.3816,35.0,6.126984126984127,1.0238095238095237,849.0,2.246031746031746,36.32,-119.32,0.886
4.7609,25.0,5.415143603133159,1.010443864229765,1273.0,3.3237597911227152,37.36,-122.02,3.78
3.625,16.0,4.404833836858006,0.8912386706948641,912.0,2.7552870090634443,34.06,-117.71,1.604
3.0119,30.0,4.048387096774194,1.034274193548387,1052.0,2.120967741935484,34.18,-118.41,2.622
5.5085,16.0,5.461920529801325,1.009933774834437,1967.0,3.256622516556291,33.63,-117.66,2.233
3.3955,19.0,3.524737631184408,1.103448275862069,2636.0,1.9760119940029985,34.02,-118.41,2.25
2.0284,35.0,5.3250883392226145,1.1060070671378093,868.0,3.067137809187279,38.22,-121.42,0.963
4.2885,16.0,5.71733771569433,1.0682004930156122,2965.0,2.436318816762531,37.25,-121.86,2.624
3.8125,14.0,5.941838649155723,1.0337711069418387,1787.0,3.352720450281426,38.65,-121.46,0.926
6.0487,15.0,7.616883116883117,0.948051948051948,450.0,2.9220779220779223,38.26,-122.07,1.977
5.0677,52.0,6.300813008130081,1.089430894308943,315.0,2.5609756097560976,37.66,-121.87,2.333
2.6364,36.0,4.02,1.1,1763.0,5.037142857142857,33.97,-118.14,1.5
